action step time goats tigers
[die] 18027 33.794635073149834 505 643
[die] 18028 33.79520577496023 505 642
[predate] 18029 33.795444851705476 504 643
[predate] 18030 33.796624437958435 503 644
[die] 18031 33.797670785417054 503 643
[die] 18032 33.79816524927687 503 642
[grow] 18033 33.79956296708408 504 642
[predate] 18034 33.79956436324156 503 643
[predate] 18035 33.799792251514766 502 644
[grow] 18036 33.801261209228095 503 644
[grow] 18037 33.80238403345465 504 644
[die] 18038 33.805563618512416 504 643
[die] 18039 33.80818119914135 504 642
[predate] 18040 33.80821299490277 503 643
[grow] 18041 33.80830189145629 504 643
[die] 18042 33.80895383336568 504 642
[predate] 18043 33.809255468046544 503 643
[die] 18044 33.809680245442216 503 642
[predate] 18045 33.81080682656641 502 643
[predate] 18046 33.81083540868796 501 644
[predate] 18047 33.81094403145917 500 645
[predate] 18048 33.810964063918405 499 646
[predate] 18049 33.81119932577561 498 647
[grow] 18050 33.81179897340417 499 647
[die] 18051 33.81226343680199 499 646
[grow] 18052 33.81246382264341 500 646
[predate] 18053 33.812594150170526 499 647
[predate] 18054 33.81340175905979 498 648
[predate] 18055 33.81591201759917 497 649
[predate] 18056 33.81606970369748 496 650
[die] 18057 33.817014997465485 496 649
[die] 18058 33.818740369715755 496 648
[grow] 18059 33.818742396590366 497 648
[predate] 18060 33.82016740061692 496 649
[grow] 18061 33.82063074135132 497 649
[die] 18062 33.82210383565844 497 648
[die] 18063 33.82229554501459 497 647
[predate] 18064 33.82343924618103 496 648
[die] 18065 33.82431611844274 496 647
[grow] 18066 33.82595100747816 497 647
[die] 18067 33.826001219169825 497 646
[predate] 18068 33.82674874265397 496 647
[grow] 18069 33.82744429494377 497 647
[predate] 18070 33.8277719502491 496 648
[predate] 18071 33.82841157738354 495 649
[predate] 18072 33.82872933071581 494 650
[predate] 18073 33.82911266102729 493 651
[predate] 18074 33.83102783618312 492 652
[grow] 18075 33.83279380143757 493 652
[die] 18076 33.83358462468122 493 651
[die] 18077 33.833945517495984 493 650
[die] 18078 33.834481044978816 493 649
[predate] 18079 33.835639210056435 492 650
[predate] 18080 33.83676168142551 491 651
[grow] 18081 33.83701120837035 492 651
[predate] 18082 33.83733088831747 491 652
[grow] 18083 33.837535217102115 492 652
[predate] 18084 33.837629001517044 491 653
[predate] 18085 33.83835909834406 490 654
[grow] 18086 33.8391688323594 491 654
[grow] 18087 33.83968747045145 492 654
[die] 18088 33.841252605961245 492 653
[grow] 18089 33.841606268662105 493 653
[predate] 18090 33.841852983688845 492 654
[predate] 18091 33.84276013983055 491 655
[predate] 18092 33.843413572069615 490 656
[predate] 18093 33.84397717371967 489 657
[predate] 18094 33.84443265208741 488 658
[predate] 18095 33.84475410547955 487 659
[predate] 18096 33.84489052451895 486 660
[predate] 18097 33.84564792068817 485 661
[predate] 18098 33.84600728129823 484 662
[die] 18099 33.849881602518586 484 661
[predate] 18100 33.850921240926475 483 662
[die] 18101 33.85125416607404 483 661
[predate] 18102 33.853359256031816 482 662
[die] 18103 33.853524323695645 482 661
[grow] 18104 33.85490195408304 483 661
[die] 18105 33.85493960687554 483 660
[predate] 18106 33.855168428243225 482 661
[predate] 18107 33.855650022646536 481 662
[die] 18108 33.855710386431724 481 661
[predate] 18109 33.85677097050391 480 662
[die] 18110 33.8576171730464 480 661
[grow] 18111 33.85766730966238 481 661
[predate] 18112 33.85771010620963 480 662
[predate] 18113 33.85774218519859 479 663
[predate] 18114 33.86105428169028 478 664
[die] 18115 33.86155200603477 478 663
[die] 18116 33.862029186070316 478 662
[die] 18117 33.86257054381181 478 661
[predate] 18118 33.86309574852561 477 662
[die] 18119 33.863182580223565 477 661
[grow] 18120 33.863380240462874 478 661
[predate] 18121 33.86352715531589 477 662
[grow] 18122 33.86450045219446 478 662
[predate] 18123 33.86790136704797 477 663
[die] 18124 33.86926148979874 477 662
[die] 18125 33.869745545128005 477 661
[die] 18126 33.86993432250321 477 660
[predate] 18127 33.87095343207942 476 661
[die] 18128 33.87104992125122 476 660
[predate] 18129 33.871205833573164 475 661
[predate] 18130 33.87272060649328 474 662
[grow] 18131 33.87340952509204 475 662
[predate] 18132 33.87360028726127 474 663
[predate] 18133 33.87362089372213 473 664
[predate] 18134 33.87465173310815 472 665
[die] 18135 33.87492227524761 472 664
[predate] 18136 33.87649828760016 471 665
[predate] 18137 33.87670890563662 470 666
[predate] 18138 33.87760314991809 469 667
[die] 18139 33.87774744604194 469 666
[die] 18140 33.87803672126443 469 665
[die] 18141 33.87964103042162 469 664
[predate] 18142 33.8798085558778 468 665
[predate] 18143 33.879961364648985 467 666
[predate] 18144 33.88068196676035 466 667
[predate] 18145 33.881230587312146 465 668
[die] 18146 33.881498497630375 465 667
[die] 18147 33.88178867313941 465 666
[predate] 18148 33.88186346984621 464 667
[predate] 18149 33.881998026755404 463 668
[die] 18150 33.88221528310218 463 667
[predate] 18151 33.88259956493515 462 668
[grow] 18152 33.883176964034824 463 668
[die] 18153 33.88382974753343 463 667
[die] 18154 33.88413833381112 463 666
[grow] 18155 33.88416399782348 464 666
[predate] 18156 33.88479878666482 463 667
[die] 18157 33.88482339862984 463 666
[predate] 18158 33.88529894154084 462 667
[die] 18159 33.88537606969935 462 666
[grow] 18160 33.88556198314617 463 666
[die] 18161 33.888670819116356 463 665
[predate] 18162 33.88919532647777 462 666
[predate] 18163 33.88989089454786 461 667
[predate] 18164 33.89008956538303 460 668
[predate] 18165 33.89395859731279 459 669
[die] 18166 33.89447843960397 459 668
[predate] 18167 33.89522905018313 458 669
[predate] 18168 33.8962761942048 457 670
[predate] 18169 33.897481275648374 456 671
[predate] 18170 33.89831582933306 455 672
[grow] 18171 33.89895376327025 456 672
[die] 18172 33.90098628507871 456 671
[die] 18173 33.90100763593104 456 670
[die] 18174 33.901700184698434 456 669
[predate] 18175 33.902554286091046 455 670
[predate] 18176 33.90287868205119 454 671
[predate] 18177 33.903636997559936 453 672
[predate] 18178 33.9036370349628 452 673
[predate] 18179 33.90475421795108 451 674
[die] 18180 33.90611770886073 451 673
[die] 18181 33.90623684078783 451 672
[grow] 18182 33.90697023489209 452 672
[predate] 18183 33.90753636947158 451 673
[die] 18184 33.90791840705343 451 672
[die] 18185 33.908141409647016 451 671
[die] 18186 33.90965062906451 451 670
[predate] 18187 33.90983336257294 450 671
[predate] 18188 33.910007722125876 449 672
[grow] 18189 33.91147639079602 450 672
[grow] 18190 33.912629711074075 451 672
[predate] 18191 33.91328833901694 450 673
[predate] 18192 33.91369348685247 449 674
[predate] 18193 33.91375147702005 448 675
[grow] 18194 33.91397546556276 449 675
[die] 18195 33.9143253705951 449 674
[grow] 18196 33.91445464027851 450 674
[die] 18197 33.91485616915176 450 673
[predate] 18198 33.91741938751957 449 674
[grow] 18199 33.91789635133134 450 674
[die] 18200 33.91828856315346 450 673
[die] 18201 33.91949398997767 450 672
[grow] 18202 33.91980998293567 451 672
[die] 18203 33.920749345859036 451 671
[die] 18204 33.921142549199686 451 670
[die] 18205 33.922669682340704 451 669
[grow] 18206 33.92311463654993 452 669
[predate] 18207 33.92355636632414 451 670
[predate] 18208 33.92534932165037 450 671
[predate] 18209 33.92580193768963 449 672
[predate] 18210 33.92597489840952 448 673
[predate] 18211 33.926114738472485 447 674
[predate] 18212 33.92624615527113 446 675
[die] 18213 33.926268227395774 446 674
[predate] 18214 33.92641601983625 445 675
[die] 18215 33.926583417188134 445 674
[predate] 18216 33.9267169655702 444 675
[die] 18217 33.926888460229215 444 674
[grow] 18218 33.92712758944019 445 674
[predate] 18219 33.92769296810709 444 675
[predate] 18220 33.927713799865735 443 676
[die] 18221 33.93099648613405 443 675
[die] 18222 33.93182249689377 443 674
[grow] 18223 33.932941256308084 444 674
[die] 18224 33.93380381759398 444 673
[predate] 18225 33.93414296017975 443 674
[predate] 18226 33.93585958993539 442 675
[grow] 18227 33.93708316359067 443 675
[die] 18228 33.93826265609968 443 674
[predate] 18229 33.93872508430921 442 675
[predate] 18230 33.93887703934587 441 676
[grow] 18231 33.93910577173283 442 676
[predate] 18232 33.9400539680812 441 677
[predate] 18233 33.94057235286576 440 678
[die] 18234 33.94120659950519 440 677
[die] 18235 33.941475154586556 440 676
[predate] 18236 33.94253693252544 439 677
[predate] 18237 33.943037675101294 438 678
[predate] 18238 33.94418949485555 437 679
[die] 18239 33.94438731367809 437 678
[grow] 18240 33.94465026212 438 678
[predate] 18241 33.94596580255827 437 679
[grow] 18242 33.9475482999089 438 679
[die] 18243 33.94758551330815 438 678
[predate] 18244 33.94795568840383 437 679
[predate] 18245 33.94957276529669 436 680
[predate] 18246 33.94959604802705 435 681
[predate] 18247 33.95101281495682 434 682
[die] 18248 33.95119726994469 434 681
[die] 18249 33.95172961158532 434 680
[predate] 18250 33.95174951285922 433 681
[die] 18251 33.9524930595932 433 680
[die] 18252 33.95422040703336 433 679
[die] 18253 33.95526454325651 433 678
[die] 18254 33.95534749104621 433 677
[die] 18255 33.95812197943113 433 676
[die] 18256 33.95849157179974 433 675
[grow] 18257 33.95916880133722 434 675
[predate] 18258 33.95941292039676 433 676
[predate] 18259 33.9601998239057 432 677
[die] 18260 33.960833116530516 432 676
[predate] 18261 33.96137116965589 431 677
[predate] 18262 33.9617712843439 430 678
[predate] 18263 33.96187581604067 429 679
[predate] 18264 33.9634901147884 428 680
[grow] 18265 33.96447898681469 429 680
[grow] 18266 33.96559658286514 430 680
[predate] 18267 33.966310040640415 429 681
[die] 18268 33.96645719346064 429 680
[die] 18269 33.96798449684645 429 679
[die] 18270 33.96812460768323 429 678
[predate] 18271 33.96825487588577 428 679
[die] 18272 33.96858417831726 428 678
[grow] 18273 33.968771953256585 429 678
[die] 18274 33.96887135522492 429 677
[die] 18275 33.96993665550799 429 676
[die] 18276 33.969977719166316 429 675
[predate] 18277 33.97173122949287 428 676
[predate] 18278 33.972422486493215 427 677
[grow] 18279 33.97326096893626 428 677
[die] 18280 33.97327402330588 428 676
[die] 18281 33.97394948469419 428 675
[die] 18282 33.974139477240534 428 674
[predate] 18283 33.9743096037144 427 675
[grow] 18284 33.97567735947783 428 675
[predate] 18285 33.97639464142221 427 676
[predate] 18286 33.978147063064576 426 677
[predate] 18287 33.97828903005548 425 678
[predate] 18288 33.97874737637022 424 679
[die] 18289 33.97952443636277 424 678
[predate] 18290 33.97990005278735 423 679
[predate] 18291 33.980116685021066 422 680
[predate] 18292 33.98068784265622 421 681
[grow] 18293 33.98079978282899 422 681
[predate] 18294 33.98082688467321 421 682
[predate] 18295 33.98205094168596 420 683
[predate] 18296 33.98232285045303 419 684
[grow] 18297 33.9832326703134 420 684
[die] 18298 33.98414330320356 420 683
[predate] 18299 33.984443174533155 419 684
[predate] 18300 33.98527847799568 418 685
[grow] 18301 33.98542719636288 419 685
[die] 18302 33.98557030831099 419 684
[grow] 18303 33.985582235191686 420 684
[grow] 18304 33.98560857813016 421 684
[predate] 18305 33.985705228905296 420 685
[die] 18306 33.98706485736892 420 684
[die] 18307 33.99002246028936 420 683
[grow] 18308 33.9922157010027 421 683
[grow] 18309 33.99233834664888 422 683
[predate] 18310 33.99245991422428 421 684
[die] 18311 33.993094218862694 421 683
[grow] 18312 33.99385704191773 422 683
[die] 18313 33.99523366266454 422 682
[predate] 18314 33.99687819050601 421 683
[grow] 18315 33.996938989183974 422 683
[grow] 18316 33.998981589616285 423 683
[die] 18317 34.00053291017667 423 682
[grow] 18318 34.00098308962817 424 682
[die] 18319 34.00115359326191 424 681
[die] 18320 34.0017566042923 424 680
[predate] 18321 34.00346138167579 423 681
[grow] 18322 34.004064229625484 424 681
[die] 18323 34.00535781891176 424 680
[grow] 18324 34.00536805678308 425 680
[predate] 18325 34.00549300467286 424 681
[predate] 18326 34.006836800112595 423 682
[grow] 18327 34.00778920779444 424 682
[grow] 18328 34.00792930188483 425 682
[predate] 18329 34.00809849545424 424 683
[die] 18330 34.00840968382246 424 682
[predate] 18331 34.00881699845014 423 683
[predate] 18332 34.00893411859517 422 684
[predate] 18333 34.00968004464639 421 685
[die] 18334 34.00970627913751 421 684
[predate] 18335 34.009878181076935 420 685
[die] 18336 34.01005920019412 420 684
[grow] 18337 34.01010786891455 421 684
[die] 18338 34.01017924435916 421 683
[grow] 18339 34.01024845258918 422 683
[predate] 18340 34.010645601520324 421 684
[die] 18341 34.01086082673521 421 683
[predate] 18342 34.01106044649493 420 684
[predate] 18343 34.011559988253225 419 685
[predate] 18344 34.01167947602514 418 686
[predate] 18345 34.01178397936172 417 687
[predate] 18346 34.01205982384459 416 688
[die] 18347 34.01420572588566 416 687
[predate] 18348 34.014505807037054 415 688
[die] 18349 34.017026839964146 415 687
[grow] 18350 34.0201573474956 416 687
[grow] 18351 34.02042109411274 417 687
[predate] 18352 34.0205952807374 416 688
[grow] 18353 34.0209040935483 417 688
[predate] 18354 34.021044461527616 416 689
[predate] 18355 34.021630959135955 415 690
[predate] 18356 34.024092210498196 414 691
[die] 18357 34.024829824370165 414 690
[predate] 18358 34.02794209421616 413 691
[predate] 18359 34.02898073552363 412 692
[predate] 18360 34.02935341037103 411 693
[die] 18361 34.03027813642416 411 692
[die] 18362 34.0309551220739 411 691
[die] 18363 34.0310955202241 411 690
[predate] 18364 34.0312863306487 410 691
[predate] 18365 34.03153937628973 409 692
[predate] 18366 34.03167659305796 408 693
[grow] 18367 34.031728440023336 409 693
[predate] 18368 34.032846187876245 408 694
[die] 18369 34.032930337655884 408 693
[grow] 18370 34.03415712764769 409 693
[predate] 18371 34.03443917859487 408 694
[die] 18372 34.03461440214628 408 693
[predate] 18373 34.03540466002036 407 694
[predate] 18374 34.036072159050626 406 695
[grow] 18375 34.03701158349942 407 695
[die] 18376 34.03782237024102 407 694
[die] 18377 34.038598600956966 407 693
[grow] 18378 34.03920638662976 408 693
[predate] 18379 34.03921198881975 407 694
[predate] 18380 34.040897076313335 406 695
[die] 18381 34.041265501227365 406 694
[die] 18382 34.04313632469566 406 693
[die] 18383 34.043845129672675 406 692
[die] 18384 34.04477969774177 406 691
[predate] 18385 34.04511910001131 405 692
[die] 18386 34.0456194600981 405 691
[grow] 18387 34.0456638158166 406 691
[predate] 18388 34.04582970308088 405 692
[grow] 18389 34.04658538545893 406 692
[die] 18390 34.0469467542824 406 691
[die] 18391 34.04845903045394 406 690
[grow] 18392 34.04851878238812 407 690
[grow] 18393 34.050124538807864 408 690
[die] 18394 34.05084226419509 408 689
[die] 18395 34.05212062875543 408 688
[predate] 18396 34.05443731441931 407 689
[die] 18397 34.05565831208135 407 688
[die] 18398 34.05749562339084 407 687
[predate] 18399 34.05760430311244 406 688
[predate] 18400 34.05939530493091 405 689
[predate] 18401 34.05940417836409 404 690
[die] 18402 34.06002328917347 404 689
[predate] 18403 34.06014336717212 403 690
[predate] 18404 34.061195215278175 402 691
[predate] 18405 34.06147699365009 401 692
[predate] 18406 34.06244546854375 400 693
[die] 18407 34.06262298628576 400 692
[die] 18408 34.063705792663804 400 691
[predate] 18409 34.06376789182351 399 692
[die] 18410 34.066742697050586 399 691
[predate] 18411 34.06713821430639 398 692
[predate] 18412 34.071844801621744 397 693
[die] 18413 34.07389359713353 397 692
[die] 18414 34.07389359783522 397 691
[die] 18415 34.074524158547035 397 690
[die] 18416 34.075780341192925 397 689
[predate] 18417 34.075934062974234 396 690
[grow] 18418 34.076114753463195 397 690
[grow] 18419 34.07694443609778 398 690
[die] 18420 34.07709271881888 398 689
[die] 18421 34.077445614336376 398 688
[predate] 18422 34.07748749541418 397 689
[die] 18423 34.07759432830861 397 688
[die] 18424 34.07801422894585 397 687
[die] 18425 34.07829568760008 397 686
[grow] 18426 34.078870890926574 398 686
[die] 18427 34.08000607625237 398 685
[die] 18428 34.080075346628576 398 684
[die] 18429 34.08109991496179 398 683
[grow] 18430 34.08175852979249 399 683
[predate] 18431 34.08237583453456 398 684
[predate] 18432 34.08486554036024 397 685
[die] 18433 34.08654912225381 397 684
[die] 18434 34.086922368999616 397 683
[die] 18435 34.0878157984662 397 682
[predate] 18436 34.08806872765896 396 683
[predate] 18437 34.08852822974152 395 684
[predate] 18438 34.089222665486936 394 685
[predate] 18439 34.08971226362862 393 686
[die] 18440 34.09015824889346 393 685
[predate] 18441 34.090946447159986 392 686
[die] 18442 34.094022249806514 392 685
[die] 18443 34.094317836551056 392 684
[predate] 18444 34.09532092226097 391 685
[grow] 18445 34.09726565660688 392 685
[predate] 18446 34.09795428237892 391 686
[predate] 18447 34.098339297189135 390 687
[predate] 18448 34.100041671524615 389 688
[predate] 18449 34.10098796316263 388 689
[die] 18450 34.10290142554372 388 688
[predate] 18451 34.102942264871714 387 689
[die] 18452 34.10410457345333 387 688
[die] 18453 34.104229545340026 387 687
[die] 18454 34.10553703595479 387 686
[predate] 18455 34.1055626501193 386 687
[grow] 18456 34.106081622250215 387 687
[grow] 18457 34.107540512027995 388 687
[predate] 18458 34.10835197747144 387 688
[grow] 18459 34.108626127551716 388 688
[predate] 18460 34.11071463936858 387 689
[grow] 18461 34.11418148187479 388 689
[predate] 18462 34.11525792151315 387 690
[predate] 18463 34.11626239210443 386 691
[predate] 18464 34.11803071622917 385 692
[predate] 18465 34.11877283186209 384 693
[die] 18466 34.11891710109373 384 692
[die] 18467 34.11896489650938 384 691
[die] 18468 34.11961953667374 384 690
[predate] 18469 34.11979839670094 383 691
[die] 18470 34.12018825403042 383 690
[grow] 18471 34.12100441173835 384 690
[die] 18472 34.123058347288 384 689
[predate] 18473 34.12345961702294 383 690
[die] 18474 34.12358765956883 383 689
[die] 18475 34.12400558700056 383 688
[grow] 18476 34.12433680847595 384 688
[predate] 18477 34.1258067460491 383 689
[grow] 18478 34.12608137831618 384 689
[predate] 18479 34.12625309901146 383 690
[predate] 18480 34.12700257348153 382 691
[grow] 18481 34.12734169373064 383 691
[predate] 18482 34.12739036061464 382 692
[grow] 18483 34.127622500622344 383 692
[grow] 18484 34.12788844682643 384 692
[die] 18485 34.13327608593466 384 691
[predate] 18486 34.13546756897739 383 692
[predate] 18487 34.1369033023461 382 693
[predate] 18488 34.137142737849835 381 694
[die] 18489 34.13715999409596 381 693
[die] 18490 34.13772528439817 381 692
[die] 18491 34.13888287890489 381 691
[die] 18492 34.13895988704687 381 690
[predate] 18493 34.13942313758147 380 691
[predate] 18494 34.14102313513753 379 692
[grow] 18495 34.14109137937334 380 692
[die] 18496 34.14120999444647 380 691
[die] 18497 34.14172155737804 380 690
[predate] 18498 34.14472903046145 379 691
[die] 18499 34.147056918408936 379 690
[predate] 18500 34.147077537340046 378 691
[die] 18501 34.147844637646664 378 690
[die] 18502 34.147870693442016 378 689
[predate] 18503 34.14814345755194 377 690
[predate] 18504 34.14821447685404 376 691
[predate] 18505 34.149475422280844 375 692
[predate] 18506 34.14976943970217 374 693
[die] 18507 34.15242420784073 374 692
[predate] 18508 34.152542433692524 373 693
[grow] 18509 34.15291687533066 374 693
[die] 18510 34.153216255576865 374 692
[grow] 18511 34.15559729182174 375 692
[predate] 18512 34.1557908519195 374 693
[die] 18513 34.156758305748866 374 692
[predate] 18514 34.15755217813623 373 693
[grow] 18515 34.158063205141744 374 693
[grow] 18516 34.158487358765655 375 693
[predate] 18517 34.161846185858124 374 694
[die] 18518 34.16240012505235 374 693
[die] 18519 34.16305312113312 374 692
[die] 18520 34.164747323950806 374 691
[predate] 18521 34.16652328254917 373 692
[die] 18522 34.16689493524644 373 691
[predate] 18523 34.167282156717526 372 692
[predate] 18524 34.167531071616196 371 693
[die] 18525 34.16950719826888 371 692
[die] 18526 34.17018738531393 371 691
[grow] 18527 34.17213980561049 372 691
[die] 18528 34.17341662971291 372 690
[predate] 18529 34.174946615485666 371 691
[predate] 18530 34.175532530772514 370 692
[predate] 18531 34.176839474400055 369 693
[predate] 18532 34.18020083883654 368 694
[die] 18533 34.18031788763079 368 693
[die] 18534 34.180530996433426 368 692
[predate] 18535 34.18100815188051 367 693
[die] 18536 34.18109076295114 367 692
[predate] 18537 34.181337076474 366 693
[die] 18538 34.18280392891257 366 692
[die] 18539 34.18326701573377 366 691
[die] 18540 34.183789756791136 366 690
[grow] 18541 34.18597184575049 367 690
[predate] 18542 34.186819314780514 366 691
[predate] 18543 34.186922682658725 365 692
[grow] 18544 34.18698427647719 366 692
[predate] 18545 34.187115350794286 365 693
[grow] 18546 34.187161845049836 366 693
[die] 18547 34.18779548429239 366 692
[predate] 18548 34.18786885577328 365 693
[grow] 18549 34.18809355540098 366 693
[die] 18550 34.18824939171859 366 692
[grow] 18551 34.188806480048086 367 692
[die] 18552 34.19016450788154 367 691
[predate] 18553 34.19053034500463 366 692
[predate] 18554 34.19343604831947 365 693
[die] 18555 34.195944984386394 365 692
[predate] 18556 34.196391411108536 364 693
[die] 18557 34.19698068606231 364 692
[die] 18558 34.19736016348708 364 691
[predate] 18559 34.19855327847032 363 692
[die] 18560 34.19864755242697 363 691
[grow] 18561 34.20004649339827 364 691
[die] 18562 34.20072215974227 364 690
[predate] 18563 34.20077855814619 363 691
[grow] 18564 34.200858963633706 364 691
[die] 18565 34.20226538876476 364 690
[predate] 18566 34.20376388726395 363 691
[die] 18567 34.20377667633593 363 690
[die] 18568 34.20514391221674 363 689
[grow] 18569 34.20538495055485 364 689
[die] 18570 34.20541109518378 364 688
[predate] 18571 34.205682040593466 363 689
[predate] 18572 34.20610346887393 362 690
[grow] 18573 34.20660643211642 363 690
[predate] 18574 34.207255178621054 362 691
[grow] 18575 34.210039575511765 363 691
[predate] 18576 34.21043806136422 362 692
[predate] 18577 34.2110097181802 361 693
[die] 18578 34.21117295431405 361 692
[die] 18579 34.21401990705701 361 691
[predate] 18580 34.21734429807737 360 692
[predate] 18581 34.21769700293708 359 693
[predate] 18582 34.21877863113048 358 694
[predate] 18583 34.22302624218977 357 695
[predate] 18584 34.22370935280364 356 696
[predate] 18585 34.22375200555833 355 697
[die] 18586 34.22384884477658 355 696
[predate] 18587 34.22434784564424 354 697
[die] 18588 34.22647965813334 354 696
[predate] 18589 34.22805345509931 353 697
[predate] 18590 34.2291340156804 352 698
[die] 18591 34.229602820405894 352 697
[die] 18592 34.22987595547945 352 696
[predate] 18593 34.23221639826736 351 697
[die] 18594 34.232287044533045 351 696
[grow] 18595 34.233175570810246 352 696
[grow] 18596 34.23415514083151 353 696
[predate] 18597 34.2349152067354 352 697
[predate] 18598 34.237275217614005 351 698
[predate] 18599 34.23787838048499 350 699
[grow] 18600 34.23975229417232 351 699
[predate] 18601 34.23998289839909 350 700
[predate] 18602 34.24050319022257 349 701
[predate] 18603 34.240662657171825 348 702
[die] 18604 34.24290476902883 348 701
[grow] 18605 34.24497402359152 349 701
[grow] 18606 34.24774869877643 350 701
[grow] 18607 34.24781299716442 351 701
[die] 18608 34.24840876174409 351 700
[predate] 18609 34.24882000019344 350 701
[grow] 18610 34.2516430076257 351 701
[die] 18611 34.25168511841322 351 700
[die] 18612 34.25172233463716 351 699
[die] 18613 34.25217785069608 351 698
[die] 18614 34.25250058248535 351 697
[predate] 18615 34.252814553751634 350 698
[predate] 18616 34.254838290604056 349 699
[die] 18617 34.25491874484534 349 698
[die] 18618 34.256048957041315 349 697
[predate] 18619 34.25606339904704 348 698
[die] 18620 34.25653628606565 348 697
[die] 18621 34.25891528770078 348 696
[predate] 18622 34.258977551645884 347 697
[grow] 18623 34.25907499812345 348 697
[predate] 18624 34.26007830165508 347 698
[die] 18625 34.260816107673804 347 697
[die] 18626 34.262986280021536 347 696
[predate] 18627 34.263369347937356 346 697
[grow] 18628 34.26350595017486 347 697
[predate] 18629 34.26427404821324 346 698
[die] 18630 34.264337324763716 346 697
[die] 18631 34.264656821482646 346 696
[grow] 18632 34.265046481355526 347 696
[predate] 18633 34.265571560279035 346 697
[predate] 18634 34.26644841786844 345 698
[die] 18635 34.267206951873526 345 697
[die] 18636 34.269596889845374 345 696
[die] 18637 34.27238992685132 345 695
[die] 18638 34.27279379942666 345 694
[predate] 18639 34.27348681382145 344 695
[die] 18640 34.27419191783204 344 694
[die] 18641 34.27456119482338 344 693
[die] 18642 34.275093331659235 344 692
[predate] 18643 34.27638858088845 343 693
[die] 18644 34.27702177286357 343 692
[die] 18645 34.27719831579632 343 691
[grow] 18646 34.27725135626962 344 691
[predate] 18647 34.27747491036472 343 692
[die] 18648 34.2782518577754 343 691
[die] 18649 34.27839601548389 343 690
[die] 18650 34.27865634872302 343 689
[predate] 18651 34.278809148326324 342 690
[die] 18652 34.27927423878914 342 689
[die] 18653 34.27931937069868 342 688
[die] 18654 34.27968147933814 342 687
[die] 18655 34.28013067187286 342 686
[die] 18656 34.28056718569406 342 685
[die] 18657 34.2805780040183 342 684
[die] 18658 34.28078019095498 342 683
[die] 18659 34.28188433062411 342 682
[predate] 18660 34.28203351035858 341 683
[grow] 18661 34.2829954483136 342 683
[die] 18662 34.28346376132827 342 682
[die] 18663 34.284272001702526 342 681
[predate] 18664 34.28746347600832 341 682
[die] 18665 34.28786141789514 341 681
[predate] 18666 34.288401079593314 340 682
[die] 18667 34.29086097159964 340 681
[die] 18668 34.291321560692886 340 680
[grow] 18669 34.291988496794595 341 680
[grow] 18670 34.29230716830383 342 680
[die] 18671 34.29257541260811 342 679
[grow] 18672 34.294208232506 343 679
[die] 18673 34.29448845674909 343 678
[grow] 18674 34.294987174621994 344 678
[die] 18675 34.29639266965039 344 677
[predate] 18676 34.29667763800315 343 678
[predate] 18677 34.29779651385408 342 679
[die] 18678 34.29805654735416 342 678
[predate] 18679 34.298213656298614 341 679
[die] 18680 34.30015715288707 341 678
[predate] 18681 34.30071953385374 340 679
[grow] 18682 34.30111686466725 341 679
[die] 18683 34.301511031575984 341 678
[predate] 18684 34.30170289218796 340 679
[predate] 18685 34.30212220249403 339 680
[predate] 18686 34.30290306973621 338 681
[predate] 18687 34.303814750318935 337 682
[die] 18688 34.30382365081141 337 681
[die] 18689 34.305255151836825 337 680
[die] 18690 34.30727617160539 337 679
[grow] 18691 34.308799262083554 338 679
[predate] 18692 34.3094432644889 337 680
[die] 18693 34.31122824427918 337 679
[predate] 18694 34.312285913389545 336 680
[predate] 18695 34.31429702225321 335 681
[grow] 18696 34.31527773362628 336 681
[grow] 18697 34.31663888196216 337 681
[predate] 18698 34.31676965850068 336 682
[die] 18699 34.31697305542186 336 681
[predate] 18700 34.31729096770759 335 682
[grow] 18701 34.31854179360521 336 682
[die] 18702 34.31936652887079 336 681
[grow] 18703 34.31942141719013 337 681
[predate] 18704 34.31962684254276 336 682
[die] 18705 34.322371082680434 336 681
[die] 18706 34.32260777840671 336 680
[grow] 18707 34.32289115280957 337 680
[predate] 18708 34.32344392651613 336 681
[die] 18709 34.3236805127195 336 680
[predate] 18710 34.32521020153415 335 681
[predate] 18711 34.32604803207675 334 682
[die] 18712 34.326386836582394 334 681
[die] 18713 34.32719059343928 334 680
[grow] 18714 34.33006945657207 335 680
[die] 18715 34.331557027003726 335 679
[predate] 18716 34.33301114516582 334 680
[grow] 18717 34.333246510404344 335 680
[die] 18718 34.33534222262762 335 679
[predate] 18719 34.335884566812815 334 680
[die] 18720 34.33600518256843 334 679
[grow] 18721 34.33725617864907 335 679
[die] 18722 34.337999240148214 335 678
[predate] 18723 34.33909800764244 334 679
[die] 18724 34.34021447381873 334 678
[predate] 18725 34.341808799285424 333 679
[predate] 18726 34.34330121860743 332 680
[predate] 18727 34.34421966343954 331 681
[predate] 18728 34.34558798859987 330 682
[die] 18729 34.34610134331413 330 681
[predate] 18730 34.34636318246661 329 682
[grow] 18731 34.347320055846204 330 682
[grow] 18732 34.347527757257936 331 682
[predate] 18733 34.34786181930145 330 683
[grow] 18734 34.34820219336789 331 683
[predate] 18735 34.34857069184927 330 684
[die] 18736 34.34860032459574 330 683
[grow] 18737 34.34940310110223 331 683
[predate] 18738 34.35077858621959 330 684
[die] 18739 34.35353524712933 330 683
